name,state_abbr,degree_type,cash_monitoring,pred_degree_type,highest_degree,type_school,ST_FIPS,REGION,LOCALE,hbcu,pbi,annhi,tribal,AANAPII,his,nanti,men_only,women_only,admission_rate,sat_avg,distance_only,netprice_lowincome,tuit_fte,inexp_fte,avg_fac_salary,pct_ft_fac,pct_pell,C150_POOLED,age_entry,first_gen,med_fam_inc,pct_grad_degree,pct_domestic,median_hh_income,poverty_rate,unemployment_rate
Elevate Salon Institute,MI,1,0,1,1,3,26,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,13294,14506,4834,NULL,NULL,0.4519,0.8548,27.88888889,0.588235294,13738,NULL,NULL,NULL,NULL,NULL
Lakewood School of Therapeutic Massage,MI,1,0,1,1,3,26,3,23,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,9749,2963,NULL,NULL,0.7368,NULL,27.34090909,PrivacySuppressed,22612,NULL,NULL,NULL,NULL,NULL
The Salon Professional Academy-Battle Creek,MI,1,0,1,1,3,26,3,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,8459,2941,NULL,NULL,1,0.6667,26.15492958,PrivacySuppressed,16421,NULL,NULL,NULL,NULL,NULL
Trend Setters School,MO,1,0,1,1,3,29,4,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,8106,9017,4003,NULL,NULL,0.7245,0.7308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Academy of Hair Design-Springfield,MO,1,0,1,1,3,29,4,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,16490,7169,3895,NULL,NULL,0.5117,0.632,26.82372881,0.460629921,19822,NULL,NULL,NULL,NULL,NULL
Corinth Academy of Cosmetology,MS,1,0,1,1,3,28,5,33,0,0,0,0,0,0,0,0,0,NULL,NULL,0,21358,6448,1904,NULL,NULL,0.6412,0.3898,28.29113924,0.612676056,12874.5,NULL,NULL,NULL,NULL,NULL
Southeastern College-Charlotte,NC,1,0,1,1,3,37,5,11,0,0,0,0,0,0,0,0,0,1,NULL,0,31338,10634,4408,NULL,NULL,0.6088,0.7907,29.09107143,0.517598344,14953,NULL,NULL,NULL,NULL,NULL
Yeshivas Be'er Yitzchok,NJ,3,0,3,3,2,34,2,21,0,0,0,0,0,0,0,0,0,0.8,NULL,0,15903,9616,6278,4235,NULL,0.5789,0.3,22.37931035,PrivacySuppressed,19288,NULL,NULL,NULL,NULL,NULL
Yeshiva Toras Chaim,NJ,3,0,3,3,2,34,2,21,0,0,0,0,0,0,0,0,0,0.630630631,NULL,0,1151,13681,9931,4920,NULL,0.4953,0.1695,18.07575758,PrivacySuppressed,30463,NULL,NULL,NULL,NULL,NULL
Talmudical Seminary of Bobov,NY,3,0,3,3,2,36,2,11,0,0,0,0,0,0,0,0,0,0.755555556,NULL,0,3735,577,3764,3580,1,0.9787,0.2721,18.82711864,0.850909091,17790,NULL,NULL,NULL,NULL,NULL
Center for Allied Health Education,NY,1,0,1,1,3,36,2,11,0,0,0,0,0,0,0,0,0,0.266666667,NULL,0,NULL,51498,12126,NULL,NULL,0.5194,0.9091,27.75347222,0.482758621,21326.5,NULL,NULL,NULL,NULL,NULL
Monroe 2 Orleans BOCES-Center for Workforce Development,NY,1,0,1,1,1,36,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,19720,1821,6893,NULL,NULL,0.2129,0.9058,30.51412429,0.402777778,17155,NULL,NULL,NULL,NULL,NULL
Aveda Fredric's Institute-Cincinnati,OH,1,0,1,1,3,39,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,18453,13726,3413,NULL,NULL,0.3796,0.887,22.54285714,0.367965368,55389,NULL,NULL,NULL,NULL,NULL
MyComputerCareer at Columbus,OH,1,0,1,2,3,39,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,33972,16394,3987,4331,NULL,0.6389,0.6817,30.81561462,0.485772358,26884.5,NULL,NULL,NULL,NULL,NULL
CDE Career Institute,PA,1,0,1,1,3,42,2,23,0,0,0,0,0,0,0,0,0,NULL,NULL,0,30261,11337,5394,NULL,NULL,0.6197,0.7241,34.02325581,PrivacySuppressed,12034,NULL,NULL,NULL,NULL,NULL
Instituto Educativo Premier,PR,1,0,1,1,3,72,9,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,9894,11059,3545,NULL,NULL,0.9568,0.7052,24.51351351,0.565517241,0,NULL,NULL,NULL,NULL,NULL
Charleston School of Law,SC,3,0,4,4,3,45,5,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,28007,8720,13210,0.4286,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Elite College of Cosmetology,TN,1,1,1,1,3,47,5,32,0,0,0,0,0,0,0,0,0,NULL,NULL,0,14017,9683,3351,NULL,NULL,0.7961,0.4865,25.14130435,0.571428571,17137,NULL,NULL,NULL,NULL,NULL
Manuel and Theresa's School of Hair Design-Bryan,TX,1,0,1,1,3,48,6,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,11537,5446,2468,NULL,NULL,0.4865,0.8085,24.93181818,0.588235294,20880,NULL,NULL,NULL,NULL,NULL
Southwest University at El Paso,TX,2,0,2,3,3,48,6,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,18566,15350,3473,4475,NULL,0.8261,0.6604,26.692,0.507821901,16246,NULL,NULL,NULL,NULL,NULL
Paul Mitchell the School-Austin,TX,1,0,1,1,3,48,6,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,24272,9995,4212,NULL,NULL,0.5112,0.6596,24.35159817,0.343434343,27220,NULL,NULL,NULL,NULL,NULL
Aveda Institute-Provo,UT,1,0,1,1,3,49,7,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,12645,11352,11172,NULL,NULL,0.4011,0.7956,23.608,PrivacySuppressed,34385,NULL,NULL,NULL,NULL,NULL
Dixie Technical College,UT,1,0,1,1,1,49,7,13,0,0,0,0,0,0,0,0,0,0.665236052,NULL,0,8694,2886,13075,NULL,NULL,0.1709,0.6698,28.445,0.438888889,21129,NULL,NULL,NULL,NULL,NULL
Victoria's Academy of Cosmetology,WA,1,0,1,1,3,53,8,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,17659,7918,2064,NULL,NULL,0.6319,0.7125,26.19047619,0.566929134,15714,NULL,NULL,NULL,NULL,NULL
Paul Mitchell the School-San Antonio,TX,1,0,1,1,3,48,6,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,22664,7782,2881,NULL,NULL,0.4598,0.6166,24.20841122,0.429057889,24337.5,11.11999989,84.76999664,83172.47,5.809999943,2.690000057
CEM College-Bayamon,PR,2,0,1,3,3,72,9,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,5694,5657,846,2500,0.0667,0.8881,0.3184,24.85780615,0.686429513,0,3,49.70000076,22631.74,42.13000107,7.139999866
Bryant & Stratton College-Wauwatosa,WI,2,0,2,3,3,55,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,17801,20778,7727,6044,0.392,0.6304,0.0738,30.3706177,0.537855334,15184,7.5,93.11000061,48773.91,15.05000019,4.96999979
The Art Institute of Austin,TX,3,0,3,3,3,48,6,32,0,0,0,0,0,0,0,0,0,NULL,NULL,0,34222,27175,3471,NULL,NULL,0.4237,0.2594,25.15321429,0.413453299,22534.5,8.789999962,82.55999756,66013.77,10.22000027,3.779999971
Remington College-Houston Southeast Campus,TX,1,0,1,2,2,48,6,21,0,0,0,0,0,1,0,0,0,NULL,NULL,0,20197,11745,5715,4189,NULL,0.7347,0.549,27.40173474,0.594666294,13648,6.960000038,76.87000275,57418.38,12.97999954,4.420000076
Remington College-Shreveport Campus,LA,1,0,1,3,2,22,5,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,22246,10479,3247,3587,NULL,0.7069,0.3827,27.40173474,0.594666294,13648,6.960000038,76.87000275,57418.38,12.97999954,4.420000076
Jenny Lea Academy of Cosmetology,TN,1,0,1,1,3,47,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,13456,6878,3244,NULL,NULL,0.6505,0.6125,27.41496599,0.528,12539,4.579999924,99.08000183,25406.42,30.09000015,5.070000172
Patrick Henry College,VA,NULL,0,3,3,2,51,5,31,0,0,0,0,0,0,0,0,0,0.824267782,1319,0,NULL,16348,14997,6616,1,0,0.6577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
The Hair Academy,ND,1,0,1,1,3,38,4,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,12389,4254,2379,NULL,NULL,0.3431,0.72,23.73134328,PrivacySuppressed,35266,NULL,NULL,NULL,NULL,NULL
Ross Medical Education Center-New Baltimore,MI,1,0,1,1,3,26,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,16595,7395,2215,NULL,NULL,0.463,0.8031,28.11221945,0.585473221,15505.5,5.28000021,85.70999908,56708.81,11.43000031,4.409999847
Ross College-Sylvania,OH,1,0,2,2,3,39,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,22020,6024,1497,2637,NULL,0.7673,0.6079,29.09610083,0.562732342,17342,11.10999966,94.62999725,79847.49,4.53000021,2.609999895
Escuela De Troqueleria Y Herramentaje,PR,2,0,1,1,1,72,9,12,0,0,0,0,0,0,0,0,0,0.822274882,NULL,0,2633,1517,3347,NULL,NULL,0.875,0.4923,21.82913518,0.422053232,6228.5,5.099999905,84.37999725,18236.52,49.63999939,9.039999962
Fortis Institute-Nashville,TN,1,0,1,2,3,47,5,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,25920,10848,4455,5921,0.3261,0.6632,0.6024,29.26673532,0.546218487,16203.5,6.320000172,84.59999847,50652.31,13.63000011,4.010000229
ATA College-Cincinnati,OH,1,0,1,2,3,39,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,21427,15597,5948,5854,0.2059,0.8874,0.4,28.58644068,0.544444444,16605.5,NULL,NULL,NULL,NULL,NULL
Dental Assistant Pro LLC-Columbus,OH,NULL,0,1,1,3,39,3,21,0,0,0,0,0,0,0,0,0,0.014240821,1154,0,NULL,34648,6840,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Dental Assistant Pro-Lebanon,OH,NULL,0,1,1,3,39,3,21,0,0,0,0,0,0,0,0,0,0.014240821,1154,0,NULL,44464,6636,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Elite Welding Academy LLC,OH,1,0,1,1,3,39,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,19499,15596,8831,NULL,NULL,0.3525,0.873,26.04615385,0.408695652,25866.5,NULL,NULL,NULL,NULL,NULL
Galen College of Nursing-Cincinnati,OH,2,0,2,3,3,39,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,27832,10052,3684,5353,0.6769,0.5711,0.4462,30.01292726,0.493010484,32673.5,7.050000191,92.04000092,54499.36,9.960000038,3.309999943
Strayer University-North Carolina,NC,3,0,3,4,3,37,5,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,19631,15225,1773,7083,0.1593,0.7916,0.2222,33.36080111,0.537294034,18178,9.359999657,90.06999969,66472.61,8.279999733,3.519999981
Strayer University-New Jersey,NJ,3,0,3,4,3,34,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,15906,1852,8919,0.16,0.598,0.25,33.36080111,0.537294034,18178,9.359999657,90.06999969,66472.61,8.279999733,3.519999981
International Culinary Arts and Sciences Institute,OH,NULL,0,1,1,3,39,3,41,0,0,0,0,0,0,0,0,0,0.014240821,1154,0,NULL,35788,26879,NULL,NULL,0,0.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ohio Media School-Columbus,OH,1,0,1,1,3,39,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,29794,15708,1511,NULL,NULL,0.8036,0.6798,28.10403917,0.424012158,16766,7.409999847,93.98000336,59457.95,8.899999619,3.50999999
Ohio Medical Career College,OH,1,0,1,2,3,39,3,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,14631,19247,3569,3113,NULL,0.8,0.8064,33.66528926,0.59375,18436.5,NULL,NULL,NULL,NULL,NULL
The King's College,NY,3,0,3,3,2,36,2,11,0,0,0,0,0,0,0,0,0,0.43818002,1273,0,29937,13827,15351,10088,1,0.2285,0.5411,19.89772727,PrivacySuppressed,54955.5,NULL,NULL,NULL,NULL,NULL
Chamberlain University-Illinois,IL,3,0,3,4,3,17,3,21,0,0,0,0,0,0,0,0,0,0.777777778,NULL,0,19910,18146,2638,7576,0.1269,0.2865,0.569,33.3050411,0.47309798,46046,7.980000019,93.55000305,63402.27,7.630000114,3.430000067
Chamberlain University-Ohio,OH,3,0,3,3,3,39,3,11,0,0,0,0,0,0,0,0,0,0.777777778,NULL,0,18944,23447,6552,7955,0.122,0.5215,0.4706,33.3050411,0.47309798,46046,7.980000019,93.55000305,63402.27,7.630000114,3.430000067
Chamberlain University-Arizona,AZ,3,0,3,3,3,4,6,11,0,0,0,0,0,0,0,0,0,0.777777778,NULL,0,35174,25401,6443,7955,0.122,0.4248,0.5625,33.3050411,0.47309798,46046,7.980000019,93.55000305,63402.27,7.630000114,3.430000067
Bryan University,AR,2,0,2,2,3,5,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,22366,11860,2055,2667,NULL,0.85,0.8478,31.76491228,0.597189696,13311,5.960000038,97.20999908,44825.82,9.789999962,3.630000114
The Salon Professional Academy-Appleton,WI,1,0,1,1,3,55,3,22,0,0,0,0,0,0,0,0,0,NULL,NULL,0,9990,8872,11741,NULL,NULL,0.3594,0.9136,22.37662338,PrivacySuppressed,33093,NULL,NULL,NULL,NULL,NULL
Milan Institute of Cosmetology-Vacaville,CA,1,0,1,1,3,6,8,23,0,0,0,0,0,0,0,0,0,NULL,NULL,0,23202,7243,3424,NULL,NULL,0.4713,0.3402,26.14155251,0.579032258,14391.5,5.739999771,89.69000244,51176.52,11.81000042,3.660000086
Milan Institute of Cosmetology-Reno,NV,1,0,1,1,3,32,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,22580,9016,3038,NULL,NULL,0.474,0.4746,26.14155251,0.579032258,14391.5,5.739999771,89.69000244,51176.52,11.81000042,3.660000086
Ottawa University-Online,KS,3,0,3,4,2,20,4,32,0,0,0,0,0,0,0,0,0,0.531683766,976,1,NULL,62395,12242,9496,0.7778,0.3252,NULL,29.53267974,0.400868307,37231.5,7.900000095,91.41999817,65346.8,7.179999828,3.039999962
Paul Mitchell the School-Esani,GA,1,0,1,1,3,13,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,17026,11684,5323,NULL,NULL,0.5136,0.7035,26.75590551,0.385294118,21016,5.940000057,90.54000092,61688.49,9.460000038,4.110000134
Institute of Production and Recording,MN,2,0,2,3,3,27,4,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,21757,24998,5331,4687,NULL,0.2707,0.5816,21.96373057,0.223463687,42800,NULL,NULL,NULL,NULL,NULL
Paul Mitchell the School-Birmingham,AL,1,0,1,1,3,1,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,12773,9735,3596,NULL,NULL,0.5517,0.6515,23.55696203,0.43537415,16970.5,NULL,NULL,NULL,NULL,NULL
Taft University System,CO,3,0,3,4,3,8,7,12,0,0,0,0,0,0,0,0,0,NULL,NULL,1,NULL,5517,782,13934,0.1587,0,NULL,43.57894737,PrivacySuppressed,16789,NULL,NULL,NULL,NULL,NULL
Mayfield College,CA,1,0,1,2,3,6,8,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,22695,20331,5735,4467,NULL,0.687,0.7219,26.34258142,0.653846154,10529,NULL,NULL,NULL,NULL,NULL
Academy of Esthetics and Cosmetology,CA,1,0,1,1,3,6,8,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,14256,4978,891,NULL,NULL,0.4524,0.6444,27.97727273,PrivacySuppressed,14517,NULL,NULL,NULL,NULL,NULL
Borner's Barber College,CA,1,0,1,1,3,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,25655,5112,2887,NULL,NULL,0.5806,0.2857,29.1,0.575757576,12000,NULL,NULL,NULL,NULL,NULL
Paul Mitchell the School-Pasadena,CA,1,0,1,1,3,6,8,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,15078,9963,3194,NULL,NULL,0.5852,0.7813,24.8862069,0.464912281,17972.5,NULL,NULL,NULL,NULL,NULL
San Francisco Institute of Esthetics & Cosmetology Inc,CA,1,0,1,1,3,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,21126,12376,5165,NULL,NULL,0.5508,0.76,26.28268551,0.465517241,23345,NULL,NULL,NULL,NULL,NULL
Laurus College,CA,2,0,2,3,3,6,8,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,13721,20412,2881,4713,0.7059,0.7502,0.6347,30.80407701,0.519936204,12958,NULL,NULL,NULL,NULL,NULL
Healing Hands School of Holistic Health,CA,1,0,1,1,3,6,8,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,40577,8707,977,NULL,NULL,0.1964,0.7742,31.75,0.390625,14907,NULL,NULL,NULL,NULL,NULL
Career Development Institute Inc,CA,1,0,1,1,3,6,8,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,24607,15017,2478,NULL,NULL,0.7864,0.5834,29.30985916,0.462962963,15981.5,NULL,NULL,NULL,NULL,NULL
Auguste Escoffier School of Culinary Arts-Boulder,CO,1,0,1,2,3,8,7,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,10499,6201,885,4319,1,0.5345,0.4903,29.97909408,0.380952381,20748,NULL,NULL,NULL,NULL,NULL
Aspen University,AZ,3,1,3,4,3,4,6,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,14709,8112,1750,5864,1,0.1605,NULL,34.62043796,0.514534884,19054,NULL,NULL,NULL,NULL,NULL
Institute of Taoist Education and Acupuncture,CO,3,0,4,4,2,8,7,23,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,10609,6862,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Denver College of Nursing,CO,3,0,3,4,3,8,7,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,16153,5166,6160,0.1733,0.2642,NULL,29.03747871,0.322404372,29692,NULL,NULL,NULL,NULL,NULL
Cambridge College of Healthcare & Technology,FL,2,0,2,2,3,12,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,16239,9019,2933,6382,NULL,0.5183,0.8566,30.3032491,0.446428571,20051.5,NULL,NULL,NULL,NULL,NULL
Cozmo Beauty School,FL,1,0,1,1,3,12,5,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,18605,9011,5202,NULL,NULL,0.7349,0.7,26.66292135,0.577464789,23065,NULL,NULL,NULL,NULL,NULL
Celebrity School of Beauty,FL,1,0,1,1,3,12,5,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,3754,8745,2967,NULL,NULL,0.5187,0.8261,33.23582766,0.73800738,10196,NULL,NULL,NULL,NULL,NULL
Paul Mitchell the School-Atlanta,GA,1,0,1,1,3,13,5,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,14266,8683,3058,NULL,NULL,0.5481,0.4581,23.84668192,0.419689119,16988,NULL,NULL,NULL,NULL,NULL
Evans Hairstyling College-Rexburg,ID,1,0,1,1,3,16,7,32,0,0,0,0,0,0,0,0,0,NULL,NULL,0,8195,7144,3075,NULL,NULL,0.4057,0.7123,21.56666667,PrivacySuppressed,32071.5,NULL,NULL,NULL,NULL,NULL
Paul Mitchell the School-Rexburg,ID,1,0,1,1,3,16,7,32,0,0,0,0,0,0,0,0,0,NULL,NULL,0,16629,8379,1332,NULL,NULL,0.5966,0.8644,23.00598802,0.335526316,26957,NULL,NULL,NULL,NULL,NULL
University of Aesthetics & Cosmetology,IL,1,0,1,1,3,17,3,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,18784,20294,5246,NULL,NULL,0.5625,0.7391,26.89189189,PrivacySuppressed,22638,NULL,NULL,NULL,NULL,NULL
The University of Aesthetics & Cosmetology,IL,1,0,1,1,3,17,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,17181,20617,5843,NULL,NULL,0.4068,0.8889,27.87234043,PrivacySuppressed,27729,NULL,NULL,NULL,NULL,NULL
Tricoci University of Beauty Culture-Chicago NW,IL,1,0,1,1,3,17,3,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,11942,4500,NULL,NULL,0.6477,0.5938,25.18404908,0.516528926,16010.5,NULL,NULL,NULL,NULL,NULL
Tricoci University of Beauty Culture-Glendale Heights,IL,1,0,1,1,3,17,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,13252,12496,6110,NULL,NULL,0.5227,0.7963,24.83064516,0.487309645,15564,NULL,NULL,NULL,NULL,NULL
Tricoci University of Beauty Culture-Peoria,IL,1,0,1,1,3,17,3,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,10969,4546,NULL,NULL,0.6232,0.6046,25.30143541,0.482352941,19195,NULL,NULL,NULL,NULL,NULL
Tricoci University of Beauty Culture-Rockford,IL,1,0,1,1,3,17,3,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,13854,10909,3353,NULL,NULL,0.6043,0.5476,25.60743802,0.515789474,13088,NULL,NULL,NULL,NULL,NULL
Omega Studios' School of Applied Recording Arts & Sciences,MD,1,0,1,1,3,24,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,29680,10424,NULL,NULL,0.3241,0.6481,23.09345794,0.305263158,36787,NULL,NULL,NULL,NULL,NULL
French Academy of Cosmetology,MI,1,0,1,1,3,26,3,22,0,0,0,0,0,0,0,0,0,NULL,NULL,0,12266,10143,805,NULL,NULL,0.2768,0.9375,23.77333333,PrivacySuppressed,23428,NULL,NULL,NULL,NULL,NULL
Healing Arts Center,MO,1,0,1,1,3,29,4,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,8889,1050,NULL,NULL,0.4362,NULL,30.28104575,0.375,17051,NULL,NULL,NULL,NULL,NULL
Paul Mitchell the School-Springfield,MO,1,0,1,1,3,29,4,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,13860,8618,2986,NULL,NULL,0.5302,0.629,23.78571429,0.433673469,23030,NULL,NULL,NULL,NULL,NULL
Urshan Graduate School of Theology,MO,3,0,4,4,2,29,4,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,8771,7864,5534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mississippi Institute of Aesthetics Nails & Cosmetology,MS,1,0,1,1,3,28,5,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,10454,4926,NULL,NULL,0.2033,0.8919,26.09782609,PrivacySuppressed,16399,NULL,NULL,NULL,NULL,NULL
College of Western Idaho,ID,2,0,1,2,1,16,7,41,0,0,0,0,0,0,0,0,0,NULL,NULL,0,6170,3543,4273,6025,0.3864,0.2831,0.2374,26.28363114,0.446424329,27219,NULL,NULL,NULL,NULL,NULL
Aveda Institute-Chapel Hill,NC,1,0,1,1,3,37,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,18369,12228,3153,NULL,NULL,0.5677,0.7388,24.27094972,0.334415584,24693,NULL,NULL,NULL,NULL,NULL
Daoist Traditions College of Chinese Medical Arts,NC,3,0,4,4,3,37,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,4901,1446,3833,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL
Total Image Beauty Academy,NJ,1,0,1,1,3,34,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,15038,9905,1842,NULL,NULL,0.3785,0.7538,32.93493151,PrivacySuppressed,9848,NULL,NULL,NULL,NULL,NULL
Jersey College,NJ,2,0,2,2,3,34,2,21,0,0,0,0,0,0,0,0,0,0.593869732,NULL,0,23438,16710,6041,6795,0.4155,0.556,0.3645,33.80781654,0.524934383,29454,NULL,NULL,NULL,NULL,NULL
American Institute of Medical Sciences & Education,NJ,1,0,1,1,3,34,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,10988,3446,NULL,NULL,0.23,0.8958,28.01310044,0.5,28000,NULL,NULL,NULL,NULL,NULL
Casal Institute of Nevada,NV,1,0,1,1,3,32,8,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,14474,8291,2205,NULL,NULL,0.5314,0.7854,26.4488189,0.436936937,21353,NULL,NULL,NULL,NULL,NULL
Career School of NY,NY,1,0,1,1,2,36,2,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,8083,17199,13023,NULL,NULL,0.4026,0.7748,27.40769231,0.747663551,10103,NULL,NULL,NULL,NULL,NULL
Yeshiva of Machzikai Hadas,NY,3,0,3,3,2,36,2,11,0,0,0,0,0,0,0,0,0,0.683673469,NULL,0,16085,7667,6953,2498,0.7143,0.7418,0.4872,17.94871795,PrivacySuppressed,17059,NULL,NULL,NULL,NULL,NULL
Aveda Institute-Columbus,OH,1,0,1,1,3,39,3,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,20465,22489,4580,NULL,NULL,0.5202,0.6343,24.40515933,0.426056338,21830,NULL,NULL,NULL,NULL,NULL
Paul Mitchell the School-Cincinnati,OH,1,0,1,1,3,39,3,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,15293,8179,2244,NULL,NULL,0.4648,0.6633,24.18307427,0.487329435,20586,NULL,NULL,NULL,NULL,NULL
Hands on Therapy,TX,1,0,1,1,3,48,6,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,19343,11376,4979,NULL,NULL,0.8831,0.7761,30.64516129,0.485294118,15146,NULL,NULL,NULL,NULL,NULL
MediaTech Institute-Dallas,TX,1,0,2,2,3,48,6,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,15949,16255,2902,4792,0.0909,0.5047,0.5204,26.78947368,0.36453202,18321,NULL,NULL,NULL,NULL,NULL
Aveda Arts & Sciences Institute-San Antonio,TX,1,0,1,1,3,48,6,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,17270,10575,4654,NULL,NULL,0.5766,0.6885,25.47720365,0.47766323,23403,NULL,NULL,NULL,NULL,NULL
Skin Science Institute,UT,1,0,1,1,3,49,7,21,0,0,0,0,0,0,0,0,0,NULL,NULL,0,24343,13606,529,NULL,NULL,0.1059,0.8718,26.2,0.390977444,26804.5,NULL,NULL,NULL,NULL,NULL
Pacific Northwest University of Health Sciences,WA,3,0,4,4,2,53,8,22,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,56843,22325,9115,0.2632,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
The Chicago School of Professional Psychology at Anaheim,CA,3,0,4,4,2,6,8,11,0,0,0,0,0,0,0,0,0,0.197478992,NULL,0,NULL,22831,7135,7815,1,NULL,NULL,31.72906404,0.464285714,18495,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
Fortis College-Dothan,AL,1,0,1,1,3,1,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,12243,7646,2282,NULL,NULL,0.7872,0.515,27.65895062,0.529190207,11731.5,5.75,96.88999939,46163.71,11.81999969,3.369999886
Fortis Institute-Pensacola,FL,1,0,1,2,3,12,5,13,0,0,0,0,0,0,0,0,0,NULL,NULL,0,26492,10941,4272,5267,0.2353,0.617,0.6088,27.4002458,0.539066339,14377,6.769999981,96.77999878,45572.77,16.14999962,4.360000134
